species,file,n,aba_obs,aba_z,aba_p,tail_obs,tail_z,tail_p,bound_rho,bound_z,bound_p,clade,learning_category
Macaca_mulatta,XC1072576_-_Rhesus_Macaque_-_Macaca,28,5.0,-0.3777647038847797,0.712143928035982,3.0,0.0133301365804039,0.545727136431784,0.2922711170761684,0.9437520673783588,0.1749125437281359,primate,usage_learner
Macaca_mulatta,XC1047250_-_Rhesus_Macaque_-_Macaca,15,3.0,0.3920506043246628,0.4437781109445277,4.0,0.3492015205791515,0.4717641179410294,-0.4494665749754947,,0.904047976011994,primate,usage_learner
Pan_troglodytes,XC960498_-_Chimpanzee_-_Pan_troglod,61,11.0,-0.5917447956068587,0.7551224387806097,15.0,0.6998033900951752,0.2823588205897051,-0.1105135273451637,-0.6853536277985326,0.7491254372813593,primate,nonlearner
Pan_troglodytes,XC1054154_-_Chimpanzee_-_Pan_troglo,26,0.0,-2.3621001994783133,1.0,14.0,3.4765097536980254,0.0019990004997501,0.3572172541558801,1.3788945503089949,0.0919540229885057,primate,nonlearner
Pan_troglodytes,XC1070346_-_Chimpanzee_-_Pan_troglo,25,5.0,-0.2051987739682841,0.638680659670165,5.0,0.698560941605279,0.3028485757121439,-0.2255079650263076,-0.6698943516405614,0.7326336831584208,primate,nonlearner
Pan_troglodytes,XC1070341_-_Chimpanzee_-_Pan_troglo,16,4.0,0.5126884130864879,0.3853073463268366,1.0,-0.3387381172418487,0.7221389305347327,0.0,,0.5212393803098451,primate,nonlearner
Chlorocebus_pygerythrus,XC961507_-_Vervet_Monkey_-_Chloroce,41,7.0,-0.5328920892563173,0.7456271864067966,17.0,4.104567245206381,0.0004997501249375,0.6641560273124739,3.0845568009712654,0.000999500249875,primate,usage_learner
Chlorocebus_pygerythrus,XC961506_-_Vervet_Monkey_-_Chloroce,20,1.0,-1.4260265666454053,0.9790104947526236,9.0,1.7030723566833503,0.0854572713643178,-0.2408073206538235,,0.7986006996501749,primate,usage_learner
Callithrix_aurita,XC1166629_-_Buffy-tufted-ear_Marmos,126,31.0,1.6907555662949514,0.056471764117941,40.0,-0.9931639703273664,0.863568215892054,-0.0969959212252438,-0.9179850399693148,0.815592203898051,primate,nonlearner
Callithrix_aurita,XC1033128_-_Buffy-tufted-ear_Marmos,53,5.0,-1.855963776008048,0.9845077461269364,11.0,1.7884790142806335,0.0684657671164417,-0.4185347366851694,-1.8043100112137016,0.9665167416291854,primate,nonlearner
Callithrix_aurita,XC1166631_-_Buffy-tufted-ear_Marmos,52,10.0,-0.1587725058939263,0.6051974012993503,10.0,-1.3526818034045416,0.9450274862568716,0.1832934248719911,1.1082935211235811,0.1344327836081959,primate,nonlearner
Callithrix_aurita,XC1166630_-_Buffy-tufted-ear_Marmos,44,12.0,1.1420716513924023,0.1639180409795102,8.0,-1.427641536857944,0.9480259870064968,-0.131249059238117,-0.6938976403649239,0.7536231884057971,primate,nonlearner
Mimus_polyglottos,XC798536_-_Northern_Mockingbir,318,,-5.600368256666324,1.0,,13.850410227764709,0.0004997501249375,,1.197190440942541,0.111944027986007,bird,production_learner
Mimus_polyglottos,XC997262_-_Northern_Mockingbir,161,,-1.826339155796596,0.9795102448775612,,3.657341843594524,0.0014992503748125,,-0.0938903238617593,0.544727636181909,bird,production_learner
Mimus_polyglottos,XC798489_-_Northern_Mockingbir,153,,-4.106957920848324,1.0,,10.994884285037276,0.0004997501249375,,2.17210588864147,0.0144927536231884,bird,production_learner
Mimus_polyglottos,XC1089514_-_Northern_Mockingbi,145,,-5.278363813755586,1.0,,11.496612207122936,0.0004997501249375,,-0.3423460453802133,0.6281859070464768,bird,production_learner
Lonchura_striata,XC950417_-_White-rumped_Munia_,114,,2.302873571182145,0.0139930034982508,,3.814878319065242,0.000999500249875,,2.1499286736867447,0.0144927536231884,bird,production_learner
Lonchura_striata,XC1104719_-_White-rumped_Munia,91,,-2.606850785652657,0.9985007496251874,,3.280849202732376,0.0014992503748125,,-0.1867353445816424,0.5732133933033483,bird,production_learner
Lonchura_striata,XC151218_-_White-rumped_Munia_,83,,-2.8054254357747213,1.0,,3.319264425224026,0.0019990004997501,,-1.9292557757329547,0.9740129935032484,bird,production_learner
Lonchura_striata,XC858197_-_White-rumped_Munia_,81,,-0.5485144912377778,0.735632183908046,,1.1674373794870028,0.1494252873563218,,-1.6723513326377604,0.9525237381309344,bird,production_learner
Columba_livia,XC200010_-_Rock_Dove_-_Columba,373,,-3.493188857055395,1.0,,6.420103439322457,0.0004997501249375,,1.978909047277457,0.0219890054972513,bird,nonlearner
Columba_livia,XC1029257_-_Rock_Dove_-_Columb,36,,-0.69294367905229,0.8235882058970515,,2.001676783590529,0.0409795102448775,,-1.6844371444063042,0.9555222388805598,bird,nonlearner
Columba_livia,XC1029258_-_Rock_Dove_-_Columb,33,,-0.8681600120220736,0.8765617191404298,,1.8094647223908449,0.0534732633683158,,0.4266364050265158,0.3403298350824588,bird,nonlearner
Columba_livia,XC1029262_-_Rock_Dove_-_Columb,24,,0.9146502180790488,0.24087956021989,,3.764135086270712,0.0039980009995002,,-0.3671910583533368,0.6291854072963519,bird,nonlearner
Serinus_canaria,XC601672_-_Atlantic_Canary_-_S,55,,-2.553542056720705,0.9995002498750624,,5.116882698254479,0.0004997501249375,,-0.0784529771402997,0.526736631684158,bird,production_learner
Serinus_canaria,XC398574_-_Atlantic_Canary_-_S,48,,-1.1492580472474776,0.9020489755122438,,-0.2538592624666262,0.6416791604197901,,2.0271298754688183,0.016991504247876,bird,production_learner
Serinus_canaria,XC316549_-_Atlantic_Canary_-_S,46,,0.0923561117000033,0.4927536231884058,,-0.9433824514348124,0.8650674662668666,,-0.5157141749699362,0.7001499250374813,bird,production_learner
Serinus_canaria,XC782280_-_Atlantic_Canary_-_S,46,,-1.2745606156416895,0.9330334832583708,,1.6890048020602155,0.0744627686156921,,0.38474960096505,0.3698150924537731,bird,production_learner
Gallus_gallus,XC577813_-_Red_Junglefowl_-_Ga,49,,-1.7697315047652222,0.9815092453773112,,4.914273768614225,0.0004997501249375,,-0.424039312568197,0.6591704147926037,bird,usage_learner
Gallus_gallus,XC314767_-_Red_Junglefowl_-_Ga,39,,-0.8068200292700546,0.8340829585207397,,-0.1646356572307207,0.6071964017991005,,-0.4498999690380818,0.6646676661669165,bird,usage_learner
Gallus_gallus,XC472720_-_Red_Junglefowl_-_Ga,20,,-0.9345822267502067,0.8915542228885557,,1.291447994220887,0.1504247876061969,,2.2267348214952163,0.0069965017491254,bird,usage_learner
Gallus_gallus,XC577805_-_Red_Junglefowl_-_Ga,19,,-2.03825661029031,1.0,,1.144326694669663,0.1904047976011994,,,0.9365317341329336,bird,usage_learner
Psittacus_erithacus,XC1011809_-_Grey_Parrot_-_Psit,91,,0.004313852700869,0.5292353823088456,,0.314835529134128,0.3953023488255872,,0.5369190750457675,0.2998500749625187,bird,production_learner
Psittacus_erithacus,XC1011340_-_Grey_Parrot_-_Psit,72,,0.0740624175272987,0.511744127936032,,0.248581403703172,0.4232883558220889,,-2.8263198287190554,0.99800099950025,bird,production_learner
Psittacus_erithacus,XC599239_-_Grey_Parrot_-_Psitt,46,,-0.5920419324325716,0.7706146926536732,,2.9093133258739554,0.0139930034982508,,-1.4034050855743714,0.9140429785107448,bird,production_learner
Psittacus_erithacus,XC1011810_-_Grey_Parrot_-_Psit,38,,0.7370393971057603,0.2753623188405797,,0.6613879367426589,0.3098450774612694,,1.6157230427810552,0.0544727636181909,bird,production_learner
Melopsittacus_undulatus,XC611286_-_Budgerigar_-_Melops,100,,-0.4894767373844489,0.7256371814092953,,3.49114246154958,0.0014992503748125,,0.0922684642048091,0.4632683658170914,bird,production_learner
Melopsittacus_undulatus,XC924266_-_Budgerigar_-_Melops,100,,-1.2099959909164184,0.912543728135932,,1.5593674902034846,0.0764617691154422,,-2.432719281127893,0.9920039980009996,bird,production_learner
Melopsittacus_undulatus,XC859963_-_Budgerigar_-_Melops,55,,-2.001689360298339,0.992503748125937,,1.9561605720355344,0.0369815092453773,,2.156208393144453,0.0154922538730634,bird,production_learner
Melopsittacus_undulatus,XC172266_-_Budgerigar_-_Melops,50,,-0.9045720491656952,0.8530734632683659,,2.567258618720298,0.0184907546226886,,-3.1689774941061835,0.9995002498750624,bird,production_learner
Menura_novaehollandiae,XC1163855_-_Superb_Lyrebird_-_,949,,-7.023100331370791,1.0,,10.99553356749796,0.0004997501249375,,-1.3052705239806766,0.9045477261369316,bird,production_learner
Menura_novaehollandiae,XC1103947_-_Superb_Lyrebird_-_,111,,-1.7411767868482635,0.9725137431284356,,2.662647480493491,0.0074962518740629,,-0.7437350692030974,0.7656171914042978,bird,production_learner
