file,species,onset,offset
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,40.04281179138322,40.1298866213152
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,40.38530612244898,40.50140589569161
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,40.59428571428571,40.68136054421769
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,40.76843537414966,40.79746031746032
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,41.05287981859411,41.13995464852608
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,41.23863945578231,41.30249433106576
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,41.61596371882087,41.67401360544218
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,41.76689342403628,41.84816326530612
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,41.98748299319728,42.0281179138322
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,42.25451247165533,42.324172335600906
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,42.4692970521542,42.52154195011338
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,42.82920634920635,42.8756462585034
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,43.02077097505669,43.090430839002266
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,43.60126984126984,43.68834467120181
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,43.82766439909297,43.93795918367347
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,44.0540589569161,44.14693877551021
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,44.30947845804989,44.390748299319725
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,44.57650793650794,44.63455782312925
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,44.76226757369614,44.82031746031746
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,44.9015873015873,44.97124716553288
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,45.11637188208617,45.31954648526077
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,45.43564625850341,45.63301587301587
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,45.760725623582765,45.86521541950113
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,45.9697052154195,45.99873015873016
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,46.04517006802721,46.09160997732426
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,46.23673469387755,46.32961451247166
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,46.44571428571429,46.49795918367347
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,46.63727891156463,46.66049886621315
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,46.985578231292514,47.0378231292517
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,47.40353741496599,47.4790022675737
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,47.53705215419501,47.60671201814059
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,47.78086167800453,47.83310657596372
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,48.18721088435374,48.22784580498866
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,48.69224489795919,48.75609977324263
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,48.883809523809525,48.94185941043084
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,49.046349206349205,49.092789115646255
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,49.191473922902496,49.27854875283447
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,49.34240362811792,49.44108843537415
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,49.68489795918367,49.75455782312925
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,49.92290249433107,49.96934240362812
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,50.09705215419501,50.16090702947846
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,50.329251700680274,50.38730158730159
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,50.88072562358277,50.944580498866216
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,51.05487528344671,51.11873015873016
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,51.20580498866213,51.28707482993197
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,51.374149659863946,51.45541950113379
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,51.5134693877551,51.70503401360544
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,51.91401360544218,52.09396825396826
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,52.29133786848072,52.34938775510204
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,52.453877551020405,52.53514739229025
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,52.59319727891157,52.68027210884354
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,52.78476190476191,52.906666666666666
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,53.25496598639456,53.318820861678006
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,53.52199546485261,53.59746031746032
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,53.88190476190477,53.9631746031746
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,54.02122448979592,54.114104308390026
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,54.24181405895692,54.45079365079365
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,54.79909297052154,54.86294784580499
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,54.96743764172336,55.0487074829932
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,55.20544217687075,55.27510204081633
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,55.47827664399093,55.53632653061224
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,55.79755102040816,55.838185941043086
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,56.35482993197279,56.41868480725624
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,56.70312925170068,56.726349206349205
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,56.82503401360544,56.88308390022676
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,56.9643537414966,57.0572335600907
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,57.17913832199547,57.2604081632653
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,57.42875283446712,57.51582766439909
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,57.56226757369615,57.66095238095238
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,57.90476190476191,57.99183673469388
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,58.21242630385488,58.29950113378685
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,58.49106575963719,58.57814058956916
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,58.63619047619048,58.71746031746032
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,58.92643990929705,58.9902947845805
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,59.216689342403626,59.292154195011335
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,59.3966439909297,59.47791383219955
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,59.7449433106576,59.80299319727891
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,59.953922902494334,60.011972789115646
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,60.13968253968254,60.22095238095238
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,60.31963718820862,60.3892970521542
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,60.49378684807256,60.55183673469388
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,60.7027664399093,60.76081632653061
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,61.49804988662132,61.5502947845805
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,61.59673469387755,61.648979591836735
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,61.78249433106576,61.84634920634921
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,61.910204081632656,61.97986394557823
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,62.21786848072562,62.27591836734694
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,62.33396825396825,62.44426303854876
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,62.70548752834467,62.76934240362812
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,62.97251700680272,63.05378684807256
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,63.10603174603175,63.19891156462585
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,63.26857142857143,63.344036281179136
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,63.43691609977324,63.47755102040816
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,63.6691156462585,63.76199546485261
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,63.84326530612245,63.87809523809524
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,64.58630385487528,64.66757369614513
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,64.76625850340136,64.83011337868481
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,64.96362811791383,65.04489795918367
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,65.09714285714286,65.12036281179138
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,65.15519274376418,65.1784126984127
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,65.2712925170068,65.42222222222222
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,65.46866213151928,65.70086167800453
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,66.05496598639456,66.09560090702948
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,66.31038548752835,66.38004535147392
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,66.50195011337868,66.55419501133787
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,66.83863945578231,66.89668934240363
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,67.1288888888889,67.2043537414966
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,67.32045351473923,67.40172335600907
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,67.55265306122449,67.65133786848072
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,67.82548752834467,67.98222222222222
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,68.3653514739229,68.42340136054422
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,68.46403628117913,68.53369614512472
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,68.62077097505669,68.6962358276644
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,68.76009070294785,68.83555555555556
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,68.94585034013605,68.98648526077098
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,69.48571428571428,69.5437641723356
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,69.6540589569161,69.72371882086168
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,71.18657596371882,71.26204081632653
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,71.3317006802721,71.40716553287982
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,71.51746031746032,71.60453514739228
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,71.65097505668935,71.79609977324263
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,71.91800453514739,71.99927437641723
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,72.12117913832199,72.17922902494331
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,72.2314739229025,72.35918367346939
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,72.41142857142857,72.49269841269842
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,72.88743764172335,72.96290249433106
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,73.03836734693877,73.12544217687075
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,73.27056689342403,73.35764172335601
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,73.67691609977324,73.75238095238095
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,73.87428571428572,73.93814058956916
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,74.1122902494331,74.18775510204081
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,74.30385487528345,74.37931972789116
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,74.43736961451248,74.50122448979592
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,75.22684807256236,75.25006802721089
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,75.64480725623582,75.85378684807256
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,75.98149659863945,76.07437641723357
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,76.11501133786848,76.19047619047619
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,76.2659410430839,76.36462585034013
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,77.50820861678004,77.57206349206349
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,77.68816326530612,77.71138321995466
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,77.87972789115646,77.90875283446712
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,78.56471655328798,78.68662131519274
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,78.76789115646258,78.79691609977324
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,78.85496598639456,78.90721088435374
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,79.03492063492064,79.1219954648526
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,79.27292517006802,79.34258503401361
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,79.49931972789116,79.53414965986394
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,80.77061224489796,80.8518820861678
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,80.92154195011338,81.0724716553288
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,81.25242630385488,81.32208616780045
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,81.40916099773243,81.478820861678
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,81.58331065759637,81.64716553287982
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,81.78068027210884,81.85034013605443
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,82.00126984126985,82.07092970521542
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,84.6077097505669,84.67736961451247
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,84.83410430839002,84.86893424036282
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,85.08371882086168,85.15918367346939
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,85.35655328798185,85.39138321995465
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,85.51909297052154,85.56553287981859
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,85.8615873015873,85.94285714285714
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,86.01832199546486,86.09378684807257
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,86.1924716553288,86.27374149659865
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,86.38403628117914,86.47691609977325
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,86.51755102040816,86.77877551020408
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,86.89487528344671,86.95873015873016
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,88.25324263038549,88.3287074829932
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,88.67120181405896,88.69442176870749
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,88.97886621315193,89.02530612244898
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,89.13560090702948,89.19945578231292
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,89.33877551020409,89.52453514739229
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,89.97732426303855,90.03537414965986
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,90.8887074829932,90.95836734693876
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,91.49242630385488,91.5504761904762
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,91.76526077097506,91.83492063492064
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,92.02068027210883,92.07292517006805
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,92.6766439909297,92.75791383219956
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,92.81015873015872,92.86820861678004
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,93.36743764172336,93.48353741496598
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,93.66349206349206,93.73895691609977
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,93.89569160997732,93.93052154195011
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,93.98857142857145,94.0930612244898
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,94.23818594104308,94.2614058956916
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,94.39492063492064,94.4645804988662
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,95.45142857142856,95.51528344671202
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,97.36126984126984,97.40190476190476
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,97.4831746031746,97.5354195011338
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,97.73278911564626,97.81986394557823
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,97.86049886621316,97.93015873015872
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,98.02884353741496,98.09850340136056
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,98.1449433106576,98.2204081632653
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,98.27845804988662,98.35392290249432
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,98.42938775510204,98.54548752834468
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,98.78349206349206,98.8647619047619
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,99.14920634920637,99.20725623582769
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,99.31755102040816,99.4510657596372
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,99.67746031746032,99.75292517006802
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,99.84,99.9328798185941
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,100.03156462585034,100.0780045351474
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,100.16507936507936,100.23473922902494
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,100.49596371882086,100.58303854875284
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,100.84426303854876,100.93133786848072
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,101.0009977324263,101.07065759637187
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,101.13451247165531,101.2215873015873
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,101.43056689342404,101.51183673469389
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,101.67437641723356,101.738231292517
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,101.7730612244898,101.8485260770975
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,101.92979591836736,102.13877551020408
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,102.31292517006804,102.39419501133789
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,102.44643990929706,102.5277097505669
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,102.620589569161,102.68444444444444
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,102.85278911564626,103.061768707483
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,103.47392290249434,103.56680272108844
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,103.99056689342405,104.02539682539684
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,104.1298866213152,104.27501133786848
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,104.73360544217688,104.78585034013604
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,105.13995464852609,105.1980045351474
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,105.56952380952382,105.66820861678003
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,106.26031746031748,106.31836734693876
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,106.52154195011336,106.57959183673468
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,107.02077097505668,107.078820861678
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,107.30521541950114,107.42131519274376
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,107.53160997732428,107.6651247165533
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,107.80444444444444,107.96698412698412
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,108.14113378684809,108.181768707483
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,108.23401360544216,108.40816326530611
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,108.53006802721087,108.5707029478458
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,108.6055328798186,108.84934240362811
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,108.94222222222224,109.06993197278912
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,109.1047619047619,109.19183673469388
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,109.3079365079365,109.33115646258504
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,109.37179138321996,109.4530612244898
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,109.55755102040816,109.96390022675736
1788443928159_17B32A_BN5_6_080517_14901_133_73_filtered.wav,Forpus_passerinus,110.08,110.10321995464852
